PROJECTID,cohort_col,TESTNAME,n,omnibus_pval,omnibus_qval_fdr_bh,gba_included,log_transform,pd_only
151,HEURISTIC,MDM2_13228-75_3,516.0,0.4583375328900551,0.8217508482958511,False,False,True
151,HEURISTIC,LTBP4_13133-73_3,516.0,0.8379395477223035,0.9594398007183461,False,False,True
151,HEURISTIC,SEMA5A_13132-14_3,516.0,0.15429914688154686,0.5962167825747045,False,False,True
151,HEURISTIC,HK1_13131-5_3,516.0,0.8613412659151999,0.966339533264331,False,False,True
151,HEURISTIC,HK2_13130-150_3,516.0,0.19838515327235487,0.6576722237184923,False,False,True
151,HEURISTIC,LDLR_13129-40_3,516.0,0.3464750709540606,0.7700793549932818,False,False,True
151,HEURISTIC,DSC2_13126-52_3,516.0,0.3175470173087488,0.754520176836585,False,False,True
151,HEURISTIC,VTN_13125-45_3,516.0,0.2919059788548963,0.7370450891419497,False,False,True
151,HEURISTIC,ISLR2_13124-20_3,516.0,0.12266149341659896,0.5536361711805521,False,False,True
151,HEURISTIC,FLRT3_13123-3_3,516.0,0.3555686089573335,0.7756177986327911,False,False,True
151,HEURISTIC,FLRT2_13122-19_3,516.0,0.21708177621023098,0.6706237400888994,False,False,True
151,HEURISTIC,SERPINA10_13119-26_3,516.0,0.20211271394215494,0.661705924815307,False,False,True
151,HEURISTIC,SMOC1_13118-5_3,516.0,0.19122443069561115,0.653058929614054,False,False,True
151,HEURISTIC,CHKB_13117-232_3,516.0,0.9221090335339351,0.9795558306486055,False,False,True
151,HEURISTIC,CD177_13116-25_3,516.0,0.2250552743061654,0.6752344347646453,False,False,True
151,HEURISTIC,LUM_13114-50_3,516.0,0.3349672745690805,0.7649932674604643,False,False,True
151,HEURISTIC,SPP1_13113-7_3,516.0,0.7547817985747809,0.9351174213088779,False,False,True
151,HEURISTIC,FSTL1_13112-179_3,516.0,0.5366824928325205,0.8529259011157767,False,False,True
151,HEURISTIC,BCL6_13111-79_3,516.0,0.4740063513418154,0.8257166799694492,False,False,True
151,HEURISTIC,NEGR1_13109-82_3,516.0,0.49798517528112196,0.8400169780114847,False,False,True
151,HEURISTIC,LYPD3_13107-9_3,516.0,0.37233244443787616,0.7804239527854583,False,False,True
151,HEURISTIC,SNAP25_13105-7_3,516.0,0.9192001617560625,0.9795558306486055,False,False,True
151,HEURISTIC,EFNB1_13104-32_3,516.0,0.3846065771508342,0.7848846343881314,False,False,True
151,HEURISTIC,CSH1_13103-125_3,516.0,0.3429306794601204,0.7685672449340066,False,False,True
151,HEURISTIC,CSH2_13103-125_3,516.0,0.3429306794601204,0.7685672449340066,False,False,True
151,HEURISTIC,FAM3D_13102-1_3,516.0,0.38553601585193237,0.7848846343881314,False,False,True
151,HEURISTIC,SOST_13101-60_3,516.0,0.08936870121156586,0.48972445237907386,False,False,True
151,HEURISTIC,VEGFD_13098-93_3,516.0,0.3267090942423375,0.7612828255134497,False,False,True
151,HEURISTIC,BCL2L2_13097-11_3,516.0,0.2148734723865515,0.6701752029187252,False,False,True
151,HEURISTIC,REG1A_13095-51_3,516.0,0.6295076173138053,0.8941459456582161,False,False,True
151,HEURISTIC,RSPO3_13094-75_3,516.0,0.4671464956024614,0.8240735734138409,False,False,True
151,HEURISTIC,SECTM1_13093-6_3,516.0,0.42591843351605957,0.8026551288580938,False,False,True
151,HEURISTIC,S100A6_13090-17_3,516.0,0.6887838422613912,0.9188078601477848,False,False,True
151,HEURISTIC,HIF1A_13089-6_3,516.0,0.9796658012165393,0.9933469147805397,False,False,True
151,HEURISTIC,BTC_13088-397_3,516.0,0.9297265656640885,0.9820334040425137,False,False,True
151,HEURISTIC,GLP1R_13085-18_3,516.0,0.634241998192951,0.8961432980677776,False,False,True
151,HEURISTIC,VARS_13083-18_3,516.0,0.06489741741910826,0.42809524472955623,False,False,True
151,HEURISTIC,UNC45A_13082-9_3,516.0,0.004920625269950542,0.1252709183308242,False,False,True
151,HEURISTIC,CETN2_13078-3_3,516.0,0.43665389936241866,0.8101007841638559,False,False,True
151,HEURISTIC,FXR1_13076-4_3,516.0,0.004561319690004688,0.11796682880816359,False,False,True
151,HEURISTIC,ANP32A_13073-14_3,516.0,0.45865505866400214,0.8217508482958511,False,False,True
151,HEURISTIC,CCS_13068-139_3,516.0,0.9266601200787392,0.9807899293931153,False,False,True
151,HEURISTIC,PRKG1_13067-5_3,516.0,0.10483740864915675,0.5250463662674981,False,False,True
151,HEURISTIC,RAB18_12945-33_3,516.0,0.07103147224920166,0.44610557560156444,False,False,True
151,HEURISTIC,TMEM40_12941-24_3,516.0,0.1614620781432765,0.6103840974202132,False,False,True
151,HEURISTIC,ALDH3B1_12940-35_3,516.0,0.07816004478873999,0.4618494895248521,False,False,True
151,HEURISTIC,POLR1C_12939-1_3,516.0,0.7198193890113647,0.927868452923932,False,False,True
151,HEURISTIC,RLBP1_12936-38_3,516.0,0.5091348372798555,0.8446967522981915,False,False,True
151,HEURISTIC,HERC5_12934-1_3,516.0,0.5644338631357644,0.8664953860091757,False,False,True
151,HEURISTIC,ENOX1_12933-17_3,516.0,0.010987148393881045,0.20155042064355055,False,False,True
151,HEURISTIC,NR3C2_12931-16_3,516.0,0.12099142088904774,0.5497754458623406,False,False,True
151,HEURISTIC,TMEM27_12926-118_3,516.0,0.9018830127343735,0.975879787071471,False,False,True
151,HEURISTIC,AXIN2_12925-105_3,516.0,0.6831400301967696,0.9188078601477848,False,False,True
151,HEURISTIC,KRT17_12923-51_3,516.0,0.11566795731153927,0.5401479383856269,False,False,True
151,HEURISTIC,GPIHBP1_12921-51_3,516.0,0.23560042753679394,0.6845394508049203,False,False,True
151,HEURISTIC,MTCP1_12916-3_3,516.0,0.2706159364954391,0.7116517155646759,False,False,True
151,HEURISTIC,SCARA3_12915-26_3,516.0,0.9955311876064383,0.9988005839532574,False,False,True
151,HEURISTIC,CD276_12912-25_3,516.0,0.2864871973926441,0.7316350161208174,False,False,True
151,HEURISTIC,APOA5_12908-15_3,516.0,0.4295612381763709,0.805406725050288,False,False,True
151,HEURISTIC,FLNA_12906-137_3,516.0,0.5328263982870777,0.8525764609054193,False,False,True
151,HEURISTIC,CUBN_12904-180_3,516.0,0.5933262063741724,0.8767165951502282,False,False,True
151,HEURISTIC,ACACB_12900-29_3,516.0,0.5184532023502727,0.8478418377678598,False,False,True
151,HEURISTIC,IL33_12898-5_3,516.0,0.7112570705223131,0.9257241825599984,False,False,True
151,HEURISTIC,EDC4_13066-42_3,516.0,0.498576086488639,0.8400169780114847,False,False,True
151,HEURISTIC,GMFG_13062-4_3,516.0,0.3847370128125279,0.7848846343881314,False,False,True
151,HEURISTIC,RFK_13059-33_3,516.0,0.09431972677182555,0.5016701027863801,False,False,True
151,HEURISTIC,SLC6A16_13056-18_3,516.0,0.990599696018463,0.9980190585549107,False,False,True
151,HEURISTIC,PSD_13055-53_3,516.0,0.4738430958296821,0.8257166799694492,False,False,True
151,HEURISTIC,PFN2_13054-87_3,516.0,0.3557301687029569,0.7756177986327911,False,False,True
151,HEURISTIC,SLC6A14_13053-6_3,516.0,0.8720758574094839,0.9686652910655099,False,False,True
151,HEURISTIC,TSG101_13044-5_3,516.0,0.031443832154003946,0.33412489471472023,False,False,True
151,HEURISTIC,ATAD2_13043-157_3,516.0,0.760870249850943,0.9365736039464642,False,False,True
151,HEURISTIC,KCNA10_13042-7_3,516.0,0.21208590348539352,0.6684566400765245,False,False,True
151,HEURISTIC,TRAF4_13041-47_3,516.0,0.46733478192760525,0.8240735734138409,False,False,True
151,HEURISTIC,PPP1R8_13039-1_3,516.0,0.7094596783928248,0.9254974400811655,False,False,True
151,HEURISTIC,BECN1_13032-1_3,516.0,0.807636224380915,0.9497560186291115,False,False,True
151,HEURISTIC,EVI2B_13028-2_3,516.0,0.2661051894901357,0.7116517155646759,False,False,True
151,HEURISTIC,CBX7_13027-20_3,516.0,0.4262873802200514,0.8026551288580938,False,False,True
151,HEURISTIC,FRS2_13025-4_3,516.0,0.008731048209217988,0.17876529589248677,False,False,True
151,HEURISTIC,ASPRV1_13023-8_3,516.0,0.4811730044493802,0.8302279006625753,False,False,True
151,HEURISTIC,TP53I11_13022-20_3,516.0,0.7376731787189506,0.9311271884398389,False,False,True
151,HEURISTIC,EMID1_13021-12_3,516.0,0.9537881969624687,0.9877815856570878,False,False,True
151,HEURISTIC,PARK2_13013-41_3,516.0,0.013647148904904385,0.22384987868178738,False,False,True
151,HEURISTIC,RPS10_13011-20_3,516.0,0.7223707421924195,0.9288303731030286,False,False,True
151,HEURISTIC,LCN10_13007-66_3,516.0,0.8670918628936661,0.9677423022028108,False,False,True
151,HEURISTIC,NPLOC4_12993-21_3,516.0,0.13282047339958744,0.5699969042819872,False,False,True
151,HEURISTIC,CUL9_12991-49_3,516.0,0.8530643481947123,0.9640952683853911,False,False,True
151,HEURISTIC,MAP3K3_12990-39_3,516.0,0.9248341953450173,0.9795558306486055,False,False,True
151,HEURISTIC,EWSR1_12988-49_3,516.0,0.7537663113287106,0.9351174213088779,False,False,True
151,HEURISTIC,SRSF7_12987-12_3,516.0,0.125871271239808,0.5550547006636625,False,False,True
151,HEURISTIC,LIN7C_12986-12_3,516.0,0.04717530550005831,0.3775042786736391,False,False,True
151,HEURISTIC,RBM22_12980-31_3,516.0,0.7920564393833679,0.9484497490705297,False,False,True
151,HEURISTIC,SORBS3_12976-49_3,516.0,0.015456852450591273,0.24061495152385393,False,False,True
151,HEURISTIC,KRT20_12975-11_3,516.0,0.04983617406744632,0.3878968452892956,False,False,True
151,HEURISTIC,STAU2_12970-35_3,516.0,0.596806737257293,0.878802745831736,False,False,True
151,HEURISTIC,CSRP2_12968-2_3,516.0,0.00402747410723585,0.1124931053495362,False,False,True
151,HEURISTIC,GPR107_12963-1_3,516.0,0.12444123864424116,0.5550547006636625,False,False,True
151,HEURISTIC,GCK_12960-9_3,516.0,0.48458337576368543,0.8319447247604187,False,False,True
151,HEURISTIC,PTPRN2_12958-8_3,516.0,0.00040962844693709745,0.02785872185178664,False,False,True
151,HEURISTIC,UQCRB_12957-62_3,516.0,0.4241777037699383,0.8019909908892857,False,False,True
151,HEURISTIC,KIF1BP_12956-40_3,516.0,0.00034509967757593267,0.024447061217263172,False,False,True
151,HEURISTIC,PPARA_12954-71_3,516.0,0.12045359413420496,0.5497754458623406,False,False,True
151,HEURISTIC,DGKB_12895-28_3,516.0,0.14060843424476105,0.5763480560259147,False,False,True
151,HEURISTIC,PAXIP1_12894-3_3,516.0,0.9181233612457306,0.9795558306486055,False,False,True
151,HEURISTIC,IFI16_12893-159_3,516.0,0.9717787777993621,0.9933469147805397,False,False,True
151,HEURISTIC,SYTL1_12892-10_3,516.0,0.912583558079468,0.9790706671652886,False,False,True
151,HEURISTIC,MICALL2_12891-1_3,516.0,0.10785440981355943,0.5300600665211953,False,False,True
151,HEURISTIC,SAP30_12888-18_3,516.0,0.04707172734580392,0.3775042786736391,False,False,True
151,HEURISTIC,NR1D2_12885-42_3,516.0,0.8361276934902407,0.9586012879817252,False,False,True
151,HEURISTIC,PARP11_12882-7_3,516.0,0.9856872377837183,0.9956229733448209,False,False,True
151,HEURISTIC,RDH16_12881-17_3,516.0,0.38227818596916713,0.7848846343881314,False,False,True
151,HEURISTIC,SV2A_12880-1_3,516.0,0.26152509120402423,0.7074962571624288,False,False,True
151,HEURISTIC,RBL1_12879-5_3,516.0,0.7031645293551819,0.923182365859414,False,False,True
151,HEURISTIC,OSBPL11_12878-60_3,516.0,0.4004695437107489,0.7896019896969062,False,False,True
151,HEURISTIC,SPEF1_12876-39_3,516.0,0.34217558655041297,0.7679312520929379,False,False,True
151,HEURISTIC,UBTD2_12875-28_3,516.0,0.8325310872509615,0.9586012879817252,False,False,True
151,HEURISTIC,SPN_12873-11_3,516.0,0.5740091898302279,0.8694078227813491,False,False,True
151,HEURISTIC,CNGA2_12872-35_3,516.0,0.7326230605073998,0.9293150904267995,False,False,True
151,HEURISTIC,TWF1_12871-10_3,516.0,0.14702792972125855,0.5855933403133472,False,False,True
151,HEURISTIC,DDX6_12869-68_3,516.0,0.014369323749213824,0.22988419208021388,False,False,True
151,HEURISTIC,DYNLT3_12867-40_3,516.0,0.17504145280555533,0.6286573264610981,False,False,True
151,HEURISTIC,NIPAL4_12864-9_3,516.0,0.024767988240782017,0.29774025913713076,False,False,True
151,HEURISTIC,PPFIA1_13975-56_3,516.0,0.24074714723884016,0.68977660532019,False,False,True
151,HEURISTIC,TTL_13973-62_3,516.0,0.0196453547510023,0.264535796206334,False,False,True
151,HEURISTIC,HSD17B14_13972-4_3,516.0,0.19938362458712902,0.6588332160751668,False,False,True
151,HEURISTIC,KPNA6_13969-24_3,516.0,0.16766418420552798,0.6197439629015211,False,False,True
151,HEURISTIC,TXNRD1_13967-14_3,516.0,0.47782059222710965,0.8270492403704363,False,False,True
151,HEURISTIC,MYOM3_13966-30_3,516.0,0.3850683369895389,0.7848846343881314,False,False,True
151,HEURISTIC,TOLLIP_13963-7_3,516.0,0.3372921023114096,0.767752026814126,False,False,True
151,HEURISTIC,KIF3A_13961-18_3,516.0,0.5708365812527073,0.8681410232817838,False,False,True
151,HEURISTIC,AGAP3_13960-15_3,516.0,0.08736555996217625,0.48367799463568917,False,False,True
151,HEURISTIC,LAP3_13959-7_3,516.0,0.013057917921334103,0.21858596849137363,False,False,True
151,HEURISTIC,RBM46_13958-5_3,516.0,0.006751571302245145,0.15278555798784385,False,False,True
151,HEURISTIC,DAPK1_13955-33_3,516.0,0.6039249218181535,0.8817159551514738,False,False,True
151,HEURISTIC,GNPNAT1_13954-9_3,516.0,0.14981519402071172,0.5904918117322943,False,False,True
151,HEURISTIC,COL4A3BP_13950-9_3,516.0,0.0615979889307994,0.42243373306179216,False,False,True
151,HEURISTIC,GABBR2_13948-50_3,516.0,0.45565593677493926,0.8200464723696257,False,False,True
151,HEURISTIC,NUDT12_13947-371_3,516.0,0.03493574089084185,0.34840368101736524,False,False,True
151,HEURISTIC,DDX23_13946-8_3,516.0,0.83271738995428,0.9586012879817252,False,False,True
151,HEURISTIC,SULT1A3_13944-3_3,516.0,0.8572055348228458,0.965251243227,False,False,True
151,HEURISTIC,DPY30_13943-38_3,516.0,0.2300636520434781,0.6786669470057459,False,False,True
151,HEURISTIC,SPSB1_13942-140_3,516.0,0.9112038050261346,0.9786781364464394,False,False,True
151,HEURISTIC,FARS2_13941-82_3,516.0,0.1700161936362229,0.6229678819294284,False,False,True
151,HEURISTIC,IFI16_13940-19_3,516.0,0.5304648531101583,0.8525764609054193,False,False,True
151,HEURISTIC,UGP2_13939-14_3,516.0,0.7959992990500645,0.9485239403977698,False,False,True
151,HEURISTIC,CAND1_13937-75_3,516.0,0.15302972754445157,0.5937319348235147,False,False,True
151,HEURISTIC,PGK2_13936-24_3,516.0,0.48907833085997293,0.8348019653481127,False,False,True
151,HEURISTIC,MCF2L_13934-3_3,516.0,0.3695125532765322,0.7802983073278442,False,False,True
151,HEURISTIC,NAB1_13933-276_3,516.0,0.29698633521570533,0.741404089139105,False,False,True
151,HEURISTIC,ARHGEF7_13932-45_3,516.0,0.15785773346783533,0.6040126869670233,False,False,True
151,HEURISTIC,PSMD9_13931-22_3,516.0,0.04315572621200134,0.37043344763324165,False,False,True
151,HEURISTIC,APOBEC3G_13930-3_3,516.0,0.3501141317738118,0.7726220659640596,False,False,True
151,HEURISTIC,CROT_13929-27_3,516.0,0.2286207129945388,0.6769453180954351,False,False,True
151,HEURISTIC,RMI1_13926-1_3,516.0,0.5872025301655912,0.8738506516067382,False,False,True
151,HEURISTIC,MYZAP_13924-13_3,516.0,0.41348427613612837,0.7939024752623414,False,False,True
151,HEURISTIC,CCL8_13748-4_3,516.0,0.2802924558273945,0.7239344268297202,False,False,True
151,HEURISTIC,CA6_13747-9_3,516.0,0.4728047783466107,0.8257166799694492,False,False,True
151,HEURISTIC,PKD2_13745-10_3,516.0,0.7075006602070353,0.924961051568611,False,False,True
151,HEURISTIC,IL3RA_13744-37_3,516.0,0.2744351318707852,0.7150527316547964,False,False,True
151,HEURISTIC,CUL4B_13743-56_3,516.0,0.2487075033035169,0.6990697390152907,False,False,True
151,HEURISTIC,IL22_13742-66_3,516.0,0.15261012531932103,0.593613019504343,False,False,True
151,HEURISTIC,IGFBP1_13741-36_3,516.0,0.8382935993517807,0.9596063128932003,False,False,True
151,HEURISTIC,FRZB_13740-51_3,516.0,0.3687778546325078,0.7802983073278442,False,False,True
151,HEURISTIC,FLRT1_13739-3_3,516.0,0.25705502742637654,0.705030773789391,False,False,True
151,HEURISTIC,INHBA_13738-8_3,516.0,0.3097416121411447,0.7524935388399181,False,False,True
151,HEURISTIC,RAP1GAP_13735-1_3,516.0,0.1950001103542276,0.6572444437389386,False,False,True
151,HEURISTIC,IFNL1_13734-22_3,516.0,0.8674977120148871,0.9677423022028108,False,False,True
151,HEURISTIC,IL12B_13733-5_3,516.0,0.5371041198216105,0.8529450739727201,False,False,True
151,HEURISTIC,CTF1_13732-79_3,516.0,0.7616664261772041,0.9368894318409781,False,False,True
151,HEURISTIC,C7_13731-14_3,516.0,0.23626619223927395,0.6849679496687444,False,False,True
151,HEURISTIC,CTSC_13730-18_3,516.0,0.6226821244340174,0.8910808216404824,False,False,True
151,HEURISTIC,SFXN5_13729-26_3,516.0,0.51048756081729,0.8449475341320055,False,False,True
151,HEURISTIC,ERP29_13728-19_3,516.0,0.7044764664130697,0.923182365859414,False,False,True
151,HEURISTIC,SPOP_13727-44_3,516.0,0.5755665742263316,0.8704732100304173,False,False,True
151,HEURISTIC,CD80_13726-4_3,516.0,0.7709913584226864,0.9412812402480086,False,False,True
151,HEURISTIC,FGF16_13725-3_3,516.0,0.16610725572691404,0.6181339061062229,False,False,True
151,HEURISTIC,FGF19_13724-27_3,516.0,0.14301669347327442,0.5796563828336363,False,False,True
151,HEURISTIC,IL10_13723-6_3,516.0,0.8093987191362152,0.9497560186291115,False,False,True
151,HEURISTIC,C9_13722-105_3,516.0,0.235405457538538,0.6845394508049203,False,False,True
151,HEURISTIC,PRTN3_13720-95_3,516.0,0.08651102691047811,0.48172477747450315,False,False,True
151,HEURISTIC,PAK4_13719-19_3,516.0,0.9766784451048615,0.9933469147805397,False,False,True
151,HEURISTIC,IL4_13663-2_3,516.0,0.23198017131152007,0.6810324789013273,False,False,True
151,HEURISTIC,CST5_13661-193_3,516.0,0.5506865489186087,0.8624628959819641,False,False,True
151,HEURISTIC,ANGPT2_13660-76_3,516.0,0.3681190185572043,0.7802983073278442,False,False,True
151,HEURISTIC,ATP13A1_13659-36_3,516.0,0.7945620977476442,0.9485239403977698,False,False,True
151,HEURISTIC,PDGFC_13658-31_3,516.0,0.21169788905707976,0.6684108666398382,False,False,True
151,HEURISTIC,PNKP_13657-2_3,516.0,0.280361675529595,0.7239344268297202,False,False,True
151,HEURISTIC,NCL_13655-34_3,516.0,0.6453881537986443,0.9035981500620237,False,False,True
151,HEURISTIC,ROCK2_13654-1_3,516.0,0.22632680233808403,0.6758810979260972,False,False,True
151,HEURISTIC,MACROD1_13653-335_3,516.0,0.12514481986012854,0.5550547006636625,False,False,True
151,HEURISTIC,TOM1L1_13652-2_3,516.0,0.19673022881569172,0.6572444437389386,False,False,True
151,HEURISTIC,ZFP91_13651-54_3,516.0,0.8682362459239804,0.9677423022028108,False,False,True
151,HEURISTIC,KCNIP1_13650-11_3,516.0,0.7912990113232884,0.9484389471161038,False,False,True
151,HEURISTIC,DHX38_13645-14_3,516.0,0.31462443406299445,0.754195705354022,False,False,True
151,HEURISTIC,HGS_13644-30_3,516.0,0.07229759794136636,0.44767462671293007,False,False,True
151,HEURISTIC,IFIT3_13642-90_3,516.0,0.318474095446947,0.754520176836585,False,False,True
151,HEURISTIC,BCL6_13640-5_3,516.0,0.2826529214671425,0.7263080160919778,False,False,True
151,HEURISTIC,USO1_13639-101_3,516.0,0.6033504699721024,0.8814037947470521,False,False,True
151,HEURISTIC,NAP1L1_13636-20_3,516.0,0.107899905732459,0.5300600665211953,False,False,True
151,HEURISTIC,PIR_13634-209_3,516.0,0.09679592382315902,0.5099223785478767,False,False,True
151,HEURISTIC,ZYX_13632-10_3,516.0,0.11733408075222158,0.5426007442922035,False,False,True
151,HEURISTIC,IL17A_13718-1_3,516.0,0.36171914377816805,0.7788912664262931,False,False,True
151,HEURISTIC,FCN2_13717-15_3,516.0,0.01798753378853662,0.25287157586102915,False,False,True
151,HEURISTIC,F2_13716-259_3,516.0,0.5794613579940004,0.8721702475714658,False,False,True
151,HEURISTIC,SEC22A_13713-164_3,516.0,0.6523190237279111,0.9070965100463095,False,False,True
151,HEURISTIC,GZMA_13712-104_3,516.0,0.5570766780819584,0.8643018215050556,False,False,True
151,HEURISTIC,CLTC_13711-10_3,516.0,0.45367542552664847,0.8192314003146609,False,False,True
151,HEURISTIC,SERPING1_13710-6_3,516.0,0.07139183006431088,0.44681596076101354,False,False,True
151,HEURISTIC,KLK8_13708-56_3,516.0,0.2953926804961265,0.7385572492404431,False,False,True
151,HEURISTIC,SPARCL1_13707-27_3,516.0,0.7005179291817464,0.923182365859414,False,False,True
151,HEURISTIC,IL12RB1_13706-12_3,516.0,0.10097114670867757,0.5159560680947226,False,False,True
151,HEURISTIC,HMGCS2_13704-5_3,516.0,0.9310809679535431,0.9824701820804572,False,False,True
151,HEURISTIC,CXCL13_13701-2_3,516.0,0.031945960041884644,0.3372855219674835,False,False,True
151,HEURISTIC,ANXA2_13700-10_3,516.0,0.0013824655876663208,0.05927624379397348,False,False,True
151,HEURISTIC,KLK3_13699-6_3,516.0,0.07834159625500149,0.4618494895248521,False,False,True
151,HEURISTIC,KIAA0319L_13698-28_3,516.0,0.03927292774344461,0.3684471194259063,False,False,True
151,HEURISTIC,GPD1_13697-51_3,516.0,0.2555308440542689,0.7030033130231464,False,False,True
151,HEURISTIC,CRLF2_13694-24_3,516.0,0.027953249454051837,0.3126670099116828,False,False,True
151,HEURISTIC,CDNF_13693-5_3,516.0,0.24731055347861478,0.6967834626131165,False,False,True
151,HEURISTIC,WISP1_13692-154_3,516.0,0.6993401569406472,0.9227285726633678,False,False,True
151,HEURISTIC,SLC5A8_13691-10_3,516.0,0.83372694688338,0.9586012879817252,False,False,True
151,HEURISTIC,BGN_13690-26_3,516.0,0.0765830816592878,0.4581861727669508,False,False,True
151,HEURISTIC,ODC1_13689-2_3,516.0,0.6112826830869564,0.8863689572616562,False,False,True
151,HEURISTIC,CAPSL_13688-2_3,516.0,0.4592833882265552,0.8217508482958511,False,False,True
151,HEURISTIC,CCL1_13687-5_3,516.0,0.12481693296758448,0.5550547006636625,False,False,True
151,HEURISTIC,IL5RA_13686-2_3,516.0,0.14360093658738166,0.5804664921466787,False,False,True
151,HEURISTIC,CLCNKB_13683-18_3,516.0,0.24463079061674184,0.6943991315532139,False,False,True
151,HEURISTIC,CSF1R_13682-47_3,516.0,0.09333284070374577,0.4980468617466259,False,False,True
151,HEURISTIC,CSNK2A2_13681-173_3,516.0,0.10088374598760426,0.5159560680947226,False,False,True
151,HEURISTIC,NAB2_13680-3_3,516.0,0.2845933400267346,0.7287020670773591,False,False,True
151,HEURISTIC,CFD_13678-169_3,516.0,0.8643683705498318,0.9677423022028108,False,False,True
151,HEURISTIC,INHBB_13676-46_3,516.0,0.21946414247337706,0.6712028457018617,False,False,True
151,HEURISTIC,CCT7_13673-21_3,516.0,0.14251766450905065,0.5793950530351423,False,False,True
151,HEURISTIC,HSPA6_13672-3_3,516.0,0.41755540494963905,0.7961769816254894,False,False,True
151,HEURISTIC,ELANE_13671-40_3,516.0,0.05675479327705642,0.406174860231701,False,False,True
151,HEURISTIC,PLA2G2E_13670-81_3,516.0,0.00042645031442470934,0.028168772120378098,False,False,True
151,HEURISTIC,FGFR3_13669-6_3,516.0,0.26685578284350586,0.7116517155646759,False,False,True
151,HEURISTIC,TYRO3_13668-44_3,516.0,0.4354630798956634,0.8093505945649251,False,False,True
151,HEURISTIC,CA10_13666-222_3,516.0,0.678892334246858,0.9169454904113407,False,False,True
151,HEURISTIC,PPP2R3A_13665-35_3,516.0,0.3879380623116548,0.7848846343881314,False,False,True
151,HEURISTIC,RBBP5_13631-1_3,516.0,0.9312940110903146,0.9824701820804572,False,False,True
151,HEURISTIC,ATG4B_13629-25_3,516.0,0.3241203080236445,0.7598561465801316,False,False,True
151,HEURISTIC,GRB14_13628-58_3,516.0,0.3263647400120591,0.7612828255134497,False,False,True
151,HEURISTIC,SSB_13625-19_3,516.0,0.6170926977638844,0.8886647017854841,False,False,True
151,HEURISTIC,NADK_13624-17_3,516.0,0.0883337995143759,0.4863556447956286,False,False,True
151,HEURISTIC,KMT2D_13623-4_3,516.0,0.2697285399687496,0.7116517155646759,False,False,True
151,HEURISTIC,PPP2R5A_13622-16_3,516.0,0.45230963919065725,0.8188479690236787,False,False,True
151,HEURISTIC,AP2A2_13621-31_3,516.0,0.2323719251754228,0.6812972651878514,False,False,True
151,HEURISTIC,ASNA1_13620-10_3,516.0,0.008384146108007908,0.17588715096971097,False,False,True
151,HEURISTIC,MAD1L1_13618-15_3,516.0,0.4601679786600107,0.8217508482958511,False,False,True
151,HEURISTIC,NCK2_13615-60_3,516.0,0.023754493356684055,0.28811901619720015,False,False,True
151,HEURISTIC,CREBBP_13614-6_3,516.0,0.22463367246002683,0.6744529428652403,False,False,True
151,HEURISTIC,AK5_13613-23_3,516.0,0.8563611009493234,0.9651586491676949,False,False,True
151,HEURISTIC,CYTIP_13612-7_3,516.0,0.07176666246163169,0.44749170932681254,False,False,True
151,HEURISTIC,MAGEA10_13610-9_3,516.0,0.5594757539743477,0.8643287457793924,False,False,True
151,HEURISTIC,GTF2I_13609-11_3,516.0,0.2636729051805605,0.7091967019814455,False,False,True
151,HEURISTIC,ANXA10_13605-16_3,516.0,0.10570817766967852,0.5271275976534435,False,False,True
151,HEURISTIC,NEURL1_13604-27_3,516.0,0.6208519007624218,0.8897924307642485,False,False,True
151,HEURISTIC,RFESD_13603-7_3,516.0,0.0682406454682959,0.44063444524310486,False,False,True
151,HEURISTIC,SNU13_13602-6_3,516.0,0.31522937847937277,0.754195705354022,False,False,True
151,HEURISTIC,RABEPK_13599-15_3,516.0,2.1138446490112948e-05,0.003562921601505934,False,False,True
151,HEURISTIC,RAB31_13597-20_3,516.0,1.3801247022607297e-05,0.002409303408803731,False,False,True
151,HEURISTIC,RAB27B_13596-3_3,516.0,0.5838239567545592,0.8730975648864447,False,False,True
151,HEURISTIC,THTPA_13595-20_3,516.0,0.7838605389255792,0.9469350948488828,False,False,True
151,HEURISTIC,GGA1_13594-158_3,516.0,0.07482731671102742,0.45442221408340977,False,False,True
151,HEURISTIC,NNMT_13592-22_3,516.0,0.46482460681370835,0.8232111152555821,False,False,True
151,HEURISTIC,PRIM1_13591-31_3,516.0,0.8940136969029118,0.9726852994861771,False,False,True
151,HEURISTIC,REXO2_13590-1_3,516.0,0.5107489264122472,0.8449475341320055,False,False,True
151,HEURISTIC,APBB3_13589-10_3,516.0,0.015918050615357292,0.24531761140288744,False,False,True
151,HEURISTIC,ANXA9_13588-11_3,516.0,0.49068481961429433,0.834980943951057,False,False,True
151,HEURISTIC,RACGAP1_13587-10_3,516.0,0.057582926054227046,0.409106602548055,False,False,True
151,HEURISTIC,APAF1_13583-19_3,516.0,0.10542711390772276,0.5271275976534435,False,False,True
151,HEURISTIC,UAP1_13580-2_3,516.0,0.7715741041985558,0.9412812402480086,False,False,True
151,HEURISTIC,ABLIM3_13578-98_3,516.0,0.0009525216986008926,0.04799923776042436,False,False,True
151,HEURISTIC,U2AF2_13577-25_3,516.0,0.11091860655569521,0.5335745045592133,False,False,True
151,HEURISTIC,GSTP1_13576-15_3,516.0,0.874525692567753,0.9686652910655099,False,False,True
